CommonName,SciName2,Year,Count,CountPartyHour,Flags,PartyHours 
Great Cormorant,Phalacrocorax carbo,1968,5,0.119,,42
Great Cormorant,Phalacrocorax carbo,1969,77,1.2833,,60
Great Cormorant,Phalacrocorax carbo,1970,38,0.95,,40
Great Cormorant,Phalacrocorax carbo,1971,10,0.1695,,59
Great Cormorant,Phalacrocorax carbo,1972,40,0.4598,,87
Great Cormorant,Phalacrocorax carbo,1973,78,1.1471,,68
Great Cormorant,Phalacrocorax carbo,1974,41,0.5062,,81
Great Cormorant,Phalacrocorax carbo,1975,28,0.4746,,59
Great Cormorant,Phalacrocorax carbo,1976,48,0.3735,,128.5
Great Cormorant,Phalacrocorax carbo,1977,23,0.187,,123
Great Cormorant,Phalacrocorax carbo,1978,19,0.1557,,122
Great Cormorant,Phalacrocorax carbo,1979,28,0.2314,,121
Great Cormorant,Phalacrocorax carbo,1980,45,0.3846,,117
Great Cormorant,Phalacrocorax carbo,1981,40,0.293,,136.5
Great Cormorant,Phalacrocorax carbo,1982,20,0.2151,,93
Great Cormorant,Phalacrocorax carbo,1983,25,0.25,,100
Great Cormorant,Phalacrocorax carbo,1984,1,0.0167,,60
Great Cormorant,Phalacrocorax carbo,1985,7,0.1346,,52
Great Cormorant,Phalacrocorax carbo,1986,8,0.1159,,69
Great Cormorant,Phalacrocorax carbo,1987,4,0.0784,,51
Great Cormorant,Phalacrocorax carbo,1988,16,0.2759,,58
Great Cormorant,Phalacrocorax carbo,1989,0,0,,28
Great Cormorant,Phalacrocorax carbo,1990,25,0.4587,,54.5
Great Cormorant,Phalacrocorax carbo,1991,11,0.1774,,62
Great Cormorant,Phalacrocorax carbo,1992,20,0.3333,,60
Great Cormorant,Phalacrocorax carbo,1993,22,0.4074,,54
Great Cormorant,Phalacrocorax carbo,1994,14,0.359,,39
Great Cormorant,Phalacrocorax carbo,1995,8,0.186,,43
Great Cormorant,Phalacrocorax carbo,1996,25,0.3236,,77.25
Great Cormorant,Phalacrocorax carbo,1997,25,0.3378,,74
Great Cormorant,Phalacrocorax carbo,1998,5,0.0948,,52.75
Great Cormorant,Phalacrocorax carbo,1999,1,0.0276,,36.25
Great Cormorant,Phalacrocorax carbo,2000,12,0.338,,35.5
Great Cormorant,Phalacrocorax carbo,2002,26,0.5869,,44.3
Great Cormorant,Phalacrocorax carbo,2003,38,0.8398,,45.25
Great Cormorant,Phalacrocorax carbo,2004,20,0.64,,31.25
Great Cormorant,Phalacrocorax carbo,2005,48,1.8824,,25.5
Great Cormorant,Phalacrocorax carbo,2006,4,0.055,,72.75
Great Cormorant,Phalacrocorax carbo,2007,1,0.0214,,46.75
Great Cormorant,Phalacrocorax carbo,2008,3,0.1111,,27
Great Cormorant,Phalacrocorax carbo,2009,1,0.0234,,42.75
Great Cormorant,Phalacrocorax carbo,2010,13,0.2396,,54.25
Great Cormorant,Phalacrocorax carbo,2011,24,0.3024,,49.6
Great Cormorant,Phalacrocorax carbo,2012,8,0.1481,,54
Great Cormorant,Phalacrocorax carbo,2013,4,0.0868,,46.1
Great Cormorant,Phalacrocorax carbo,2014,15,0.249,,60.25
Great Cormorant,Phalacrocorax carbo,2015,9,0.1417,,63.5
Great Cormorant,Phalacrocorax carbo,2016,3,0.0638,,47
Great Cormorant,Phalacrocorax carbo,2017,4,0.0988,,40.49
Great Cormorant,Phalacrocorax carbo,2018,4,0.1042,,38.4
Great Cormorant,Phalacrocorax carbo,2019,1,0.0315,,31.78
Great Cormorant,Phalacrocorax carbo,2020,8,0.1154,,69.35
Great Horned Owl,Bubo virginianus,1933,0,0,,0
Great Horned Owl,Bubo virginianus,1934,0,0,,0
Great Horned Owl,Bubo virginianus,1935,0,0,,0
Great Horned Owl,Bubo virginianus,1936,0,0,,0
Great Horned Owl,Bubo virginianus,1937,0,0,,0
Great Horned Owl,Bubo virginianus,1938,0,0,,25.5
Great Horned Owl,Bubo virginianus,1940,0,0,,0
Great Horned Owl,Bubo virginianus,1941,0,0,,26
Great Horned Owl,Bubo virginianus,1943,0,0,,35
Great Horned Owl,Bubo virginianus,1945,0,0,,32
Great Horned Owl,Bubo virginianus,1946,0,0,,32
Great Horned Owl,Bubo virginianus,1949,0,0,,0
Great Horned Owl,Bubo virginianus,1950,0,0,,19
Great Horned Owl,Bubo virginianus,1951,0,0,,9
Great Horned Owl,Bubo virginianus,1954,0,0,,51
Great Horned Owl,Bubo virginianus,1955,0,0,,55
Great Horned Owl,Bubo virginianus,1957,0,0,,42
Great Horned Owl,Bubo virginianus,1958,0,0,,59
Great Horned Owl,Bubo virginianus,1959,0,0,,54
Great Horned Owl,Bubo virginianus,1960,1,0.0185,,54
Great Horned Owl,Bubo virginianus,1961,1,0.0208,,48
Great Horned Owl,Bubo virginianus,1962,0,0,,70
Great Horned Owl,Bubo virginianus,1963,0,0,,56
Great Horned Owl,Bubo virginianus,1964,0,0,,70
Great Horned Owl,Bubo virginianus,1965,0,0,,70
Great Horned Owl,Bubo virginianus,1966,0,0,,59
Great Horned Owl,Bubo virginianus,1967,0,0,,76
Great Horned Owl,Bubo virginianus,1968,0,0,,42
Great Horned Owl,Bubo virginianus,1969,2,0.0333,,60
Great Horned Owl,Bubo virginianus,1970,0,0,,40
Great Horned Owl,Bubo virginianus,1971,0,0,,59
Great Horned Owl,Bubo virginianus,1972,0,0,,87
Great Horned Owl,Bubo virginianus,1973,0,0,,68
Great Horned Owl,Bubo virginianus,1974,0,0,,81
Great Horned Owl,Bubo virginianus,1975,1,0.0169,,59
Great Horned Owl,Bubo virginianus,1976,0,0,,128.5
Great Horned Owl,Bubo virginianus,1977,0,0,,123
Great Horned Owl,Bubo virginianus,1978,0,0,,122
Great Horned Owl,Bubo virginianus,1979,0,0,,121
Great Horned Owl,Bubo virginianus,1980,0,0,,117
Great Horned Owl,Bubo virginianus,1981,2,0.0147,,136.5
Great Horned Owl,Bubo virginianus,1982,0,0,,93
Great Horned Owl,Bubo virginianus,1983,1,0.01,,100
Great Horned Owl,Bubo virginianus,1984,0,0,,60
Great Horned Owl,Bubo virginianus,1985,2,0.0385,,52
Great Horned Owl,Bubo virginianus,1986,0,0,,69
Great Horned Owl,Bubo virginianus,1987,0,0,,51
Great Horned Owl,Bubo virginianus,1988,0,0,,58
Great Horned Owl,Bubo virginianus,1989,0,0,,28
Great Horned Owl,Bubo virginianus,1990,0,0,,54.5
Great Horned Owl,Bubo virginianus,1991,0,0,,62
Great Horned Owl,Bubo virginianus,1992,1,0.0167,,60
Great Horned Owl,Bubo virginianus,1993,0,0,,54
Great Horned Owl,Bubo virginianus,1994,0,0,,39
Great Horned Owl,Bubo virginianus,1995,0,0,,43
Great Horned Owl,Bubo virginianus,1996,0,0,,77.25
Great Horned Owl,Bubo virginianus,1997,0,0,,74
Great Horned Owl,Bubo virginianus,1998,0,0,,52.75
Great Horned Owl,Bubo virginianus,1999,0,0,,36.25
Great Horned Owl,Bubo virginianus,2000,0,0,,35.5
Great Horned Owl,Bubo virginianus,2002,0,0,,44.3
Great Horned Owl,Bubo virginianus,2003,1,0.0221,,45.25
Great Horned Owl,Bubo virginianus,2004,0,0,,31.25
Great Horned Owl,Bubo virginianus,2005,0,0,,25.5
Great Horned Owl,Bubo virginianus,2006,0,0,,72.75
Great Horned Owl,Bubo virginianus,2007,0,0,,46.75
Great Horned Owl,Bubo virginianus,2008,0,0,,27
Great Horned Owl,Bubo virginianus,2009,0,0,,42.75
Great Horned Owl,Bubo virginianus,2010,0,0,,54.25
Great Horned Owl,Bubo virginianus,2011,1,0.0202,,49.6
Great Horned Owl,Bubo virginianus,2012,0,0,,54
Great Horned Owl,Bubo virginianus,2013,0,0,,46.1
Great Horned Owl,Bubo virginianus,2014,0,0,,60.25
Great Horned Owl,Bubo virginianus,2015,0,0,,63.5
Great Horned Owl,Bubo virginianus,2016,0,0,,47
Great Horned Owl,Bubo virginianus,2017,0,0,,40.49
Great Horned Owl,Bubo virginianus,2018,0,0,,38.4
Great Horned Owl,Bubo virginianus,2019,0,0,,31.78
Great Horned Owl,Bubo virginianus,2020,0,0,,69.35
Greater Scaup,Aythya marila,1933,0,0,,0
Greater Scaup,Aythya marila,1934,1,0,,0
Greater Scaup,Aythya marila,1935,0,0,,0
Greater Scaup,Aythya marila,1936,0,0,,0
Greater Scaup,Aythya marila,1937,7,0,,0
Greater Scaup,Aythya marila,1938,31,1.2157,,25.5
Greater Scaup,Aythya marila,1940,0,0,,0
Greater Scaup,Aythya marila,1941,36,1.3846,,26
Greater Scaup,Aythya marila,1943,30,0.8571,,35
Greater Scaup,Aythya marila,1945,29,0.9063,,32
Greater Scaup,Aythya marila,1946,6,0.1875,,32
Greater Scaup,Aythya marila,1949,1,0,,0
Greater Scaup,Aythya marila,1950,0,0,,19
Greater Scaup,Aythya marila,1951,78,8.6667,,9
Greater Scaup,Aythya marila,1954,0,0,,51
Greater Scaup,Aythya marila,1955,62,1.1273,,55
Greater Scaup,Aythya marila,1957,2,0.0476,,42
Greater Scaup,Aythya marila,1958,2612,44.2712,,59
Greater Scaup,Aythya marila,1959,500,9.2593,,54
Greater Scaup,Aythya marila,1960,1512,28,,54
Greater Scaup,Aythya marila,1961,302,6.2917,,48
Greater Scaup,Aythya marila,1962,1500,21.4286,,70
Greater Scaup,Aythya marila,1963,2000,35.7143,,56
Greater Scaup,Aythya marila,1964,500,7.1429,,70
Greater Scaup,Aythya marila,1965,1200,17.1429,,70
Greater Scaup,Aythya marila,1966,500,8.4746,,59
Greater Scaup,Aythya marila,1967,1000,13.1579,,76
Greater Scaup,Aythya marila,1968,600,14.2857,,42
Greater Scaup,Aythya marila,1969,250,4.1667,,60
Greater Scaup,Aythya marila,1970,3000,75,,40
Greater Scaup,Aythya marila,1971,1000,16.9492,,59
Greater Scaup,Aythya marila,1972,875,10.0575,,87
Greater Scaup,Aythya marila,1973,12,0.1765,,68
Greater Scaup,Aythya marila,1974,989,12.2099,,81
Greater Scaup,Aythya marila,1975,2230,37.7966,,59
Greater Scaup,Aythya marila,1976,89,0.6926,,128.5
Greater Scaup,Aythya marila,1977,2,0.0163,,123
Greater Scaup,Aythya marila,1978,4,0.0328,,122
Greater Scaup,Aythya marila,1979,750,6.1983,,121
Greater Scaup,Aythya marila,1980,52,0.4444,,117
Greater Scaup,Aythya marila,1981,19,0.1392,,136.5
Greater Scaup,Aythya marila,1982,0,0,,93
Greater Scaup,Aythya marila,1983,3,0.03,,100
Greater Scaup,Aythya marila,1984,0,0,,60
Greater Scaup,Aythya marila,1985,260,5,,52
Greater Scaup,Aythya marila,1986,7,0.1014,,69
Greater Scaup,Aythya marila,1987,36,0.7059,,51
Greater Scaup,Aythya marila,1988,4,0.069,,58
Greater Scaup,Aythya marila,1989,0,0,,28
Greater Scaup,Aythya marila,1990,88,1.6147,,54.5
Greater Scaup,Aythya marila,1991,6,0.0968,,62
Greater Scaup,Aythya marila,1992,287,4.7833,,60
Greater Scaup,Aythya marila,1993,160,2.963,,54
Greater Scaup,Aythya marila,1994,268,6.8718,,39
Greater Scaup,Aythya marila,1995,4,0.093,,43
Greater Scaup,Aythya marila,1996,150,1.9417,,77.25
Greater Scaup,Aythya marila,1997,6,0.0811,,74
Greater Scaup,Aythya marila,1998,26,0.4929,,52.75
Greater Scaup,Aythya marila,1999,492,13.5724,"HC,",36.25
Greater Scaup,Aythya marila,2000,500,14.0845,"HC,",35.5
Greater Scaup,Aythya marila,2002,255,5.7562,,44.3
Greater Scaup,Aythya marila,2003,0,0,,45.25
Greater Scaup,Aythya marila,2004,150,4.8,,31.25
Greater Scaup,Aythya marila,2005,7,0.2745,,25.5
Greater Scaup,Aythya marila,2006,1,0.0137,,72.75
Greater Scaup,Aythya marila,2007,30,0.6417,,46.75
Greater Scaup,Aythya marila,2008,0,0,,27
Greater Scaup,Aythya marila,2009,0,0,,42.75
Greater Scaup,Aythya marila,2010,0,0,,54.25
Greater Scaup,Aythya marila,2011,0,0,,49.6
Greater Scaup,Aythya marila,2012,0,0,,54
Greater Scaup,Aythya marila,2013,6,0.1302,,46.1
Greater Scaup,Aythya marila,2014,0,0,,60.25
Greater Scaup,Aythya marila,2015,65,1.0236,,63.5
Greater Scaup,Aythya marila,2016,0,0,,47
Greater Scaup,Aythya marila,2017,1,0.0247,,40.49
Greater Scaup,Aythya marila,2018,0,0,,38.4
Greater Scaup,Aythya marila,2019,0,0,,31.78
Greater Scaup,Aythya marila,2020,0,0,,69.35
Green-tailed Towhee,Pipilo chlorurus,1933,0,0,,0
Green-tailed Towhee,Pipilo chlorurus,1934,0,0,,0
Green-tailed Towhee,Pipilo chlorurus,1935,0,0,,0
Green-tailed Towhee,Pipilo chlorurus,1936,0,0,,0
Green-tailed Towhee,Pipilo chlorurus,1937,0,0,,0
Green-tailed Towhee,Pipilo chlorurus,1938,0,0,,25.5
Green-tailed Towhee,Pipilo chlorurus,1940,0,0,,0
Green-tailed Towhee,Pipilo chlorurus,1941,0,0,,26
Green-tailed Towhee,Pipilo chlorurus,1943,0,0,,35
Green-tailed Towhee,Pipilo chlorurus,1945,0,0,,32
Green-tailed Towhee,Pipilo chlorurus,1946,0,0,,32
Green-tailed Towhee,Pipilo chlorurus,1949,0,0,,0
Green-tailed Towhee,Pipilo chlorurus,1950,0,0,,19
Green-tailed Towhee,Pipilo chlorurus,1951,0,0,,9
Green-tailed Towhee,Pipilo chlorurus,1954,0,0,,51
Green-tailed Towhee,Pipilo chlorurus,1955,0,0,,55
Green-tailed Towhee,Pipilo chlorurus,1957,0,0,,42
Green-tailed Towhee,Pipilo chlorurus,1958,0,0,,59
Green-tailed Towhee,Pipilo chlorurus,1959,0,0,,54
Green-tailed Towhee,Pipilo chlorurus,1960,0,0,,54
Green-tailed Towhee,Pipilo chlorurus,1961,0,0,,48
Green-tailed Towhee,Pipilo chlorurus,1962,0,0,,70
Green-tailed Towhee,Pipilo chlorurus,1963,0,0,,56
Green-tailed Towhee,Pipilo chlorurus,1964,0,0,,70
Green-tailed Towhee,Pipilo chlorurus,1965,0,0,,70
Green-tailed Towhee,Pipilo chlorurus,1966,0,0,,59
Green-tailed Towhee,Pipilo chlorurus,1967,0,0,,76
Green-tailed Towhee,Pipilo chlorurus,1968,0,0,,42
Green-tailed Towhee,Pipilo chlorurus,1969,0,0,,60
Green-tailed Towhee,Pipilo chlorurus,1970,0,0,,40
Green-tailed Towhee,Pipilo chlorurus,1971,0,0,,59
Green-tailed Towhee,Pipilo chlorurus,1972,0,0,,87
Green-tailed Towhee,Pipilo chlorurus,1973,0,0,,68
Green-tailed Towhee,Pipilo chlorurus,1974,0,0,,81
Green-tailed Towhee,Pipilo chlorurus,1975,0,0,,59
Green-tailed Towhee,Pipilo chlorurus,1976,0,0,,128.5
Green-tailed Towhee,Pipilo chlorurus,1977,0,0,,123
Green-tailed Towhee,Pipilo chlorurus,1978,0,0,,122
Green-tailed Towhee,Pipilo chlorurus,1979,0,0,,121
Green-tailed Towhee,Pipilo chlorurus,1980,0,0,,117
Green-tailed Towhee,Pipilo chlorurus,1981,0,0,,136.5
Green-tailed Towhee,Pipilo chlorurus,1982,0,0,,93
Green-tailed Towhee,Pipilo chlorurus,1983,0,0,,100
Green-tailed Towhee,Pipilo chlorurus,1984,0,0,,60
Green-tailed Towhee,Pipilo chlorurus,1985,0,0,,52
Green-tailed Towhee,Pipilo chlorurus,1986,0,0,,69
Green-tailed Towhee,Pipilo chlorurus,1987,0,0,,51
Green-tailed Towhee,Pipilo chlorurus,1988,1,0.0172,,58
Green-tailed Towhee,Pipilo chlorurus,1989,0,0,,28
Green-tailed Towhee,Pipilo chlorurus,1990,0,0,,54.5
Green-tailed Towhee,Pipilo chlorurus,1991,0,0,,62
Green-tailed Towhee,Pipilo chlorurus,1992,0,0,,60
Green-tailed Towhee,Pipilo chlorurus,1993,0,0,,54
Green-tailed Towhee,Pipilo chlorurus,1994,0,0,,39
Green-tailed Towhee,Pipilo chlorurus,1995,0,0,,43
Green-tailed Towhee,Pipilo chlorurus,1996,0,0,,77.25
Green-tailed Towhee,Pipilo chlorurus,1997,0,0,,74
Green-tailed Towhee,Pipilo chlorurus,1998,0,0,,52.75
Green-tailed Towhee,Pipilo chlorurus,1999,0,0,,36.25
Green-tailed Towhee,Pipilo chlorurus,2000,0,0,,35.5
Green-tailed Towhee,Pipilo chlorurus,2002,0,0,,44.3
Green-tailed Towhee,Pipilo chlorurus,2003,0,0,,45.25
Green-tailed Towhee,Pipilo chlorurus,2004,0,0,,31.25
Green-tailed Towhee,Pipilo chlorurus,2005,0,0,,25.5
Green-tailed Towhee,Pipilo chlorurus,2006,0,0,,72.75
Green-tailed Towhee,Pipilo chlorurus,2007,0,0,,46.75
Green-tailed Towhee,Pipilo chlorurus,2008,0,0,,27
Green-tailed Towhee,Pipilo chlorurus,2009,0,0,,42.75
Green-tailed Towhee,Pipilo chlorurus,2010,0,0,,54.25
Green-tailed Towhee,Pipilo chlorurus,2011,0,0,,49.6
Green-tailed Towhee,Pipilo chlorurus,2012,0,0,,54
Green-tailed Towhee,Pipilo chlorurus,2013,0,0,,46.1
Green-tailed Towhee,Pipilo chlorurus,2014,0,0,,60.25
Green-tailed Towhee,Pipilo chlorurus,2015,0,0,,63.5
Green-tailed Towhee,Pipilo chlorurus,2016,0,0,,47
Green-tailed Towhee,Pipilo chlorurus,2017,0,0,,40.49
Green-tailed Towhee,Pipilo chlorurus,2018,0,0,,38.4
Green-tailed Towhee,Pipilo chlorurus,2019,0,0,,31.78
Green-tailed Towhee,Pipilo chlorurus,2020,0,0,,69.35
Green-winged Teal,Anas crecca,1933,0,0,,0
Green-winged Teal,Anas crecca,1934,0,0,,0
Green-winged Teal,Anas crecca,1935,0,0,,0
Green-winged Teal,Anas crecca,1936,0,0,,0
Green-winged Teal,Anas crecca,1937,0,0,,0
Green-winged Teal,Anas crecca,1938,0,0,,25.5
Green-winged Teal,Anas crecca,1940,10,0,,0
Green-winged Teal,Anas crecca,1941,0,0,,26
Green-winged Teal,Anas crecca,1943,0,0,,35
Green-winged Teal,Anas crecca,1945,0,0,,32
Green-winged Teal,Anas crecca,1946,0,0,,32
Green-winged Teal,Anas crecca,1949,0,0,,0
Green-winged Teal,Anas crecca,1950,0,0,,19
Green-winged Teal,Anas crecca,1951,0,0,,9
Green-winged Teal,Anas crecca,1954,0,0,,51
Green-winged Teal,Anas crecca,1955,0,0,,55
Green-winged Teal,Anas crecca,1957,0,0,,42
Green-winged Teal,Anas crecca,1958,0,0,,59
Green-winged Teal,Anas crecca,1959,2,0.037,,54
Green-winged Teal,Anas crecca,1960,0,0,,54
Green-winged Teal,Anas crecca,1961,0,0,,48
Green-winged Teal,Anas crecca,1962,0,0,,70
Green-winged Teal,Anas crecca,1963,0,0,,56
Green-winged Teal,Anas crecca,1964,0,0,,70
Green-winged Teal,Anas crecca,1965,0,0,,70
Green-winged Teal,Anas crecca,1966,0,0,,59
Green-winged Teal,Anas crecca,1967,0,0,,76
Green-winged Teal,Anas crecca,1968,0,0,,42
Green-winged Teal,Anas crecca,1969,0,0,,60
Green-winged Teal,Anas crecca,1970,0,0,,40
Green-winged Teal,Anas crecca,1971,0,0,,59
Green-winged Teal,Anas crecca,1972,1,0.0115,,87
Green-winged Teal,Anas crecca,1973,0,0,,68
Green-winged Teal,Anas crecca,1974,0,0,,81
Green-winged Teal,Anas crecca,1975,0,0,,59
Green-winged Teal,Anas crecca,1976,0,0,,128.5
Green-winged Teal,Anas crecca,1977,0,0,,123
Green-winged Teal,Anas crecca,1978,0,0,,122
Green-winged Teal,Anas crecca,1979,0,0,,121
Green-winged Teal,Anas crecca,1980,0,0,,117
Green-winged Teal,Anas crecca,1981,0,0,,136.5
Green-winged Teal,Anas crecca,1982,0,0,,93
Green-winged Teal,Anas crecca,1983,0,0,,100
Green-winged Teal,Anas crecca,1984,0,0,,60
Green-winged Teal,Anas crecca,1985,0,0,,52
Green-winged Teal,Anas crecca,1986,0,0,,69
Green-winged Teal,Anas crecca,1987,0,0,,51
Green-winged Teal,Anas crecca,1988,0,0,,58
Green-winged Teal,Anas crecca,1989,0,0,,28
Green-winged Teal,Anas crecca,1990,0,0,,54.5
Green-winged Teal,Anas crecca,1991,0,0,,62
Green-winged Teal,Anas crecca,1992,0,0,,60
Green-winged Teal,Anas crecca,1993,0,0,,54
Green-winged Teal,Anas crecca,1994,0,0,,39
Green-winged Teal,Anas crecca,1995,1,0.0233,,43
Green-winged Teal,Anas crecca,1996,0,0,,77.25
Green-winged Teal,Anas crecca,1997,0,0,,74
Green-winged Teal,Anas crecca,1998,0,0,,52.75
Green-winged Teal,Anas crecca,1999,0,0,,36.25
Green-winged Teal,Anas crecca,2000,0,0,,35.5
Green-winged Teal,Anas crecca,2002,0,0,,44.3
Green-winged Teal,Anas crecca,2003,0,0,,45.25
Green-winged Teal,Anas crecca,2004,0,0,,31.25
Green-winged Teal,Anas crecca,2005,0,0,,25.5
Green-winged Teal,Anas crecca,2006,0,0,,72.75
Green-winged Teal,Anas crecca,2007,0,0,,46.75
Green-winged Teal,Anas crecca,2008,0,0,,27
Green-winged Teal,Anas crecca,2009,0,0,,42.75
Green-winged Teal,Anas crecca,2010,0,0,,54.25
Green-winged Teal,Anas crecca,2011,0,0,,49.6
Green-winged Teal,Anas crecca,2012,0,0,,54
Green-winged Teal,Anas crecca,2013,2,0.0434,,46.1
Green-winged Teal,Anas crecca,2014,0,0,,60.25
Green-winged Teal,Anas crecca,2015,0,0,,63.5
Green-winged Teal,Anas crecca,2016,1,0.0213,,47
Green-winged Teal,Anas crecca,2017,0,0,,40.49
Green-winged Teal,Anas crecca,2018,0,0,,38.4
Green-winged Teal,Anas crecca,2019,1,0.0315,,31.78
Green-winged Teal,Anas crecca,2020,0,0,,69.35
Hairy Woodpecker,Picoides villosus,1933,0,0,,0
Hairy Woodpecker,Picoides villosus,1934,0,0,,0
Hairy Woodpecker,Picoides villosus,1935,0,0,,0
Hairy Woodpecker,Picoides villosus,1936,1,0,,0
Hairy Woodpecker,Picoides villosus,1937,0,0,,0
Hairy Woodpecker,Picoides villosus,1938,7,0.2745,,25.5
Hairy Woodpecker,Picoides villosus,1940,1,0,,0
Hairy Woodpecker,Picoides villosus,1941,5,0.1923,,26
Hairy Woodpecker,Picoides villosus,1943,6,0.1714,,35
Hairy Woodpecker,Picoides villosus,1945,1,0.0313,,32
Hairy Woodpecker,Picoides villosus,1946,6,0.1875,,32
Hairy Woodpecker,Picoides villosus,1949,0,0,,0
Hairy Woodpecker,Picoides villosus,1950,3,0.1579,,19
Hairy Woodpecker,Picoides villosus,1951,2,0.2222,,9
Hairy Woodpecker,Picoides villosus,1954,29,0.5686,,51
Hairy Woodpecker,Picoides villosus,1955,34,0.6182,,55
Hairy Woodpecker,Picoides villosus,1957,11,0.2619,,42
Hairy Woodpecker,Picoides villosus,1958,20,0.339,,59
Hairy Woodpecker,Picoides villosus,1959,16,0.2963,,54
Hairy Woodpecker,Picoides villosus,1960,28,0.5185,,54
Hairy Woodpecker,Picoides villosus,1961,34,0.7083,,48
Hairy Woodpecker,Picoides villosus,1962,36,0.5143,,70
Hairy Woodpecker,Picoides villosus,1963,27,0.4821,,56
Hairy Woodpecker,Picoides villosus,1964,32,0.4571,,70
Hairy Woodpecker,Picoides villosus,1965,36,0.5143,,70
Hairy Woodpecker,Picoides villosus,1966,14,0.2373,,59
Hairy Woodpecker,Picoides villosus,1967,16,0.2105,,76
Hairy Woodpecker,Picoides villosus,1968,14,0.3333,,42
Hairy Woodpecker,Picoides villosus,1969,8,0.1333,,60
Hairy Woodpecker,Picoides villosus,1970,18,0.45,,40
Hairy Woodpecker,Picoides villosus,1971,12,0.2034,,59
Hairy Woodpecker,Picoides villosus,1972,24,0.2759,,87
Hairy Woodpecker,Picoides villosus,1973,19,0.2794,,68
